Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,
14032694,136.71875,4704,-2.88412017167382,-15152,-9.29000613120785,-3152,1.93255671367259,-8,3.53658536585366,-58,0.487804878048781,21,-1.28048780487805,-65,0.282608695652174,41,0.178260869565217,131,-0.639024390243902,
14033334,156.25,4816,-2.95278969957082,-15232,-9.33905579399141,-3200,1.96198651134273,-5,3.23170731707317,-53,0.304878048780488,13,-0.792682926829268,-63,0.273913043478261,40,0.173913043478261,130,-0.634146341463415,
14033974,175.78125,4880,-2.99202942979767,-15264,-9.35867565910484,-3136,1.92274678111588,-6,2.98780487804878,-49,0.365853658536585,6,-0.365853658536585,-64,0.278260869565217,38,0.165217391304348,131,-0.639024390243902,
14034614,195.3125,4816,-2.95278969957082,-15200,-9.31943592887799,-3104,1.90312691600245,-5,2.98780487804878,-49,0.304878048780488,-6,0.365853658536585,-63,0.273913043478261,37,0.160869565217391,132,-0.64390243902439,
14035254,214.84375,4784,-2.93316983445739,-15184,-9.30962599632127,-3168,1.94236664622931,-9,2.92682926829268,-48,0.548780487804878,-13,0.792682926829268,-67,0.291304347826087,36,0.156521739130435,132,-0.64390243902439,
14035894,234.375,4720,-2.89393010423053,-15184,-9.30962599632127,-3280,2.0110361741263,-12,3.04878048780488,-50,0.731707317073171,-18,1.09756097560976,-63,0.273913043478261,38,0.165217391304348,130,-0.634146341463415,
14036534,253.90625,4736,-2.90374003678725,-15280,-9.36848559166156,-3312,2.03065603923973,-16,3.23170731707317,-53,0.975609756097561,-20,1.21951219512195,-65,0.282608695652174,38,0.165217391304348,130,-0.634146341463415,
14037174,273.4375,4704,-2.88412017167382,-15200,-9.31943592887799,-3312,2.03065603923973,-20,3.17073170731707,-52,1.21951219512195,-27,1.64634146341463,-65,0.282608695652174,35,0.152173913043478,132,-0.64390243902439,
14037814,292.96875,4672,-2.86450030656039,-15216,-9.3292458614347,-3344,2.05027590435316,-16,2.98780487804878,-49,0.975609756097561,-28,1.70731707317073,-64,0.278260869565217,36,0.156521739130435,132,-0.64390243902439,
14038454,312.5,4560,-2.7958307786634,-15232,-9.33905579399141,-3440,2.10913549969344,-17,3.17073170731707,-52,1.03658536585366,-30,1.82926829268293,-66,0.28695652173913,37,0.160869565217391,130,-0.634146341463415,
14039094,332.03125,4608,-2.82526057633354,-15216,-9.3292458614347,-3360,2.06008583690987,-13,3.17073170731707,-52,0.792682926829268,-29,1.76829268292683,-63,0.273913043478261,34,0.147826086956522,132,-0.64390243902439,
14039734,351.5625,4480,-2.74678111587983,-15104,-9.26057633353771,-3312,2.03065603923973,-11,3.10975609756098,-51,0.670731707317073,-29,1.76829268292683,-66,0.28695652173913,40,0.173913043478261,131,-0.639024390243902,
14040374,371.09375,4496,-2.75659104843654,-15216,-9.3292458614347,-3392,2.0797057020233,-15,2.98780487804878,-49,0.914634146341463,-17,1.03658536585366,-66,0.28695652173913,38,0.165217391304348,132,-0.64390243902439,
14041014,390.625,4448,-2.7271612507664,-15200,-9.31943592887799,-3344,2.05027590435316,-3,2.92682926829268,-48,0.182926829268293,-3,0.182926829268293,-65,0.282608695652174,34,0.147826086956522,132,-0.64390243902439,
14041654,410.15625,4512,-2.76640098099326,-15216,-9.3292458614347,-3344,2.05027590435316,-1,2.68292682926829,-44,0.0609756097560976,6,-0.365853658536585,-63,0.273913043478261,35,0.152173913043478,131,-0.639024390243902,
14042294,429.6875,4592,-2.81545064377682,-15232,-9.33905579399141,-3296,2.02084610668302,7,2.37804878048781,-39,-0.426829268292683,11,-0.670731707317073,-67,0.291304347826087,40,0.173913043478261,130,-0.634146341463415,
14042934,449.21875,4512,-2.76640098099326,-15232,-9.33905579399141,-3280,2.0110361741263,5,2.31707317073171,-38,-0.304878048780488,4,-0.24390243902439,-64,0.278260869565217,37,0.160869565217391,131,-0.639024390243902,
14043574,468.75,4608,-2.82526057633354,-15232,-9.33905579399141,-3280,2.0110361741263,6,2.31707317073171,-38,-0.365853658536585,3,-0.182926829268293,-67,0.291304347826087,34,0.147826086956522,131,-0.639024390243902,
14044214,488.28125,4560,-2.7958307786634,-15232,-9.33905579399141,-3216,1.97179644389945,2,2.4390243902439,-40,-0.121951219512195,0,0,-66,0.28695652173913,37,0.160869565217391,131,-0.639024390243902,
14044854,507.8125,4512,-2.76640098099326,-15168,-9.29981606376456,-3248,1.99141630901288,6,2.07317073170732,-34,-0.365853658536585,2,-0.121951219512195,-66,0.28695652173913,42,0.182608695652174,130,-0.634146341463415,
14045494,527.34375,4544,-2.78602084610668,-15200,-9.31943592887799,-3312,2.03065603923973,-2,2.19512195121951,-36,0.121951219512195,7,-0.426829268292683,-65,0.282608695652174,42,0.182608695652174,130,-0.634146341463415,
14046134,546.875,4576,-2.80564071122011,-15200,-9.31943592887799,-3184,1.95217657878602,-9,2.07317073170732,-34,0.548780487804878,6,-0.365853658536585,-64,0.278260869565217,35,0.152173913043478,131,-0.639024390243902,
14046774,566.40625,4688,-2.87431023911711,-15184,-9.30962599632127,-3248,1.99141630901288,-12,1.95121951219512,-32,0.731707317073171,2,-0.121951219512195,-65,0.282608695652174,37,0.160869565217391,131,-0.639024390243902,
14047414,585.9375,4720,-2.89393010423053,-15168,-9.29981606376456,-3232,1.98160637645616,-1,1.64634146341463,-27,0.0609756097560976,-2,0.121951219512195,-64,0.278260869565217,34,0.147826086956522,131,-0.639024390243902,
14048054,605.46875,4736,-2.90374003678725,-15168,-9.29981606376456,-3200,1.96198651134273,8,1.28048780487805,-21,-0.487804878048781,-3,0.182926829268293,-63,0.273913043478261,35,0.152173913043478,130,-0.634146341463415,
14048694,625,4672,-2.86450030656039,-15168,-9.29981606376456,-3152,1.93255671367259,13,1.21951219512195,-20,-0.792682926829268,-1,0.0609756097560976,-64,0.278260869565217,40,0.173913043478261,131,-0.639024390243902,
14049334,644.53125,4624,-2.83507050889025,-15184,-9.30962599632127,-3168,1.94236664622931,12,1.28048780487805,-21,-0.731707317073171,0,0,-65,0.282608695652174,38,0.165217391304348,132,-0.64390243902439,
14049974,664.0625,4592,-2.81545064377682,-15184,-9.30962599632127,-3264,2.00122624156959,7,1.21951219512195,-20,-0.426829268292683,1,-0.0609756097560976,-64,0.278260869565217,35,0.152173913043478,131,-0.639024390243902,
14050614,683.59375,4656,-2.85469037400368,-15232,-9.33905579399141,-3296,2.02084610668302,3,1.52439024390244,-25,-0.182926829268293,-2,0.121951219512195,-65,0.282608695652174,40,0.173913043478261,131,-0.639024390243902,
14051254,703.125,4736,-2.90374003678725,-15280,-9.36848559166156,-3312,2.03065603923973,9,1.82926829268293,-30,-0.548780487804878,-10,0.609756097560976,-64,0.278260869565217,40,0.173913043478261,130,-0.634146341463415,
14051894,722.65625,4688,-2.87431023911711,-15296,-9.37829552421827,-3344,2.05027590435316,3,2.19512195121951,-36,-0.182926829268293,-15,0.914634146341463,-63,0.273913043478261,38,0.165217391304348,129,-0.629268292682927,
14052534,742.1875,4608,-2.82526057633354,-15232,-9.33905579399141,-3360,2.06008583690987,0,2.25609756097561,-37,0,-22,1.34146341463415,-64,0.278260869565217,37,0.160869565217391,131,-0.639024390243902,
14053174,761.71875,4656,-2.85469037400368,-15216,-9.3292458614347,-3360,2.06008583690987,4,2.5609756097561,-42,-0.24390243902439,-20,1.21951219512195,-65,0.282608695652174,37,0.160869565217391,131,-0.639024390243902,
14053814,781.25,4640,-2.84488044144697,-15280,-9.36848559166156,-3344,2.05027590435316,-1,2.86585365853659,-47,0.0609756097560976,-20,1.21951219512195,-63,0.273913043478261,38,0.165217391304348,131,-0.639024390243902,
14054454,800.78125,4624,-2.83507050889025,-15280,-9.36848559166156,-3312,2.03065603923973,-3,3.10975609756098,-51,0.182926829268293,-22,1.34146341463415,-64,0.278260869565217,38,0.165217391304348,130,-0.634146341463415,
14055094,820.3125,4624,-2.83507050889025,-15328,-9.3979153893317,-3264,2.00122624156959,-3,3.23170731707317,-53,0.182926829268293,-21,1.28048780487805,-66,0.28695652173913,39,0.169565217391304,129,-0.629268292682927,
14055734,839.84375,4608,-2.82526057633354,-15328,-9.3979153893317,-3312,2.03065603923973,-3,3.23170731707317,-53,0.182926829268293,-23,1.40243902439024,-65,0.282608695652174,36,0.156521739130435,131,-0.639024390243902,
14056374,859.375,4640,-2.84488044144697,-15328,-9.3979153893317,-3216,1.97179644389945,3,3.35365853658537,-55,-0.182926829268293,-26,1.58536585365854,-63,0.273913043478261,40,0.173913043478261,130,-0.634146341463415,
14057014,878.90625,4528,-2.77621091354997,-15312,-9.38810545677498,-3200,1.96198651134273,1,3.41463414634146,-56,-0.0609756097560976,-28,1.70731707317073,-63,0.273913043478261,33,0.143478260869565,130,-0.634146341463415,
14057654,898.4375,4496,-2.75659104843654,-15328,-9.3979153893317,-3232,1.98160637645616,-6,3.59756097560976,-59,0.365853658536585,-25,1.52439024390244,-65,0.282608695652174,40,0.173913043478261,131,-0.639024390243902,
14058294,917.96875,4528,-2.77621091354997,-15248,-9.34886572654813,-3168,1.94236664622931,-10,3.59756097560976,-59,0.609756097560976,-23,1.40243902439024,-65,0.282608695652174,39,0.169565217391304,132,-0.64390243902439,
14058934,937.5,4464,-2.73697118332311,-15248,-9.34886572654813,-3104,1.90312691600245,-10,3.71951219512195,-61,0.609756097560976,-20,1.21951219512195,-66,0.28695652173913,34,0.147826086956522,130,-0.634146341463415,
14059574,957.03125,4480,-2.74678111587983,-15264,-9.35867565910484,-3152,1.93255671367259,-8,3.84146341463415,-63,0.487804878048781,-16,0.975609756097561,-65,0.282608695652174,42,0.182608695652174,130,-0.634146341463415,
14060214,976.5625,4432,-2.71735131820969,-15248,-9.34886572654813,-3120,1.91293684855917,-8,3.59756097560976,-59,0.487804878048781,-13,0.792682926829268,-64,0.278260869565217,38,0.165217391304348,129,-0.629268292682927,
14060854,996.09375,4496,-2.75659104843654,-15328,-9.3979153893317,-3072,1.88350705088903,-14,3.59756097560976,-59,0.853658536585366,-11,0.670731707317073,-63,0.273913043478261,35,0.152173913043478,131,-0.639024390243902,
14061494,1015.625,4480,-2.74678111587983,-15312,-9.38810545677498,-3136,1.92274678111588,-16,3.53658536585366,-58,0.975609756097561,-7,0.426829268292683,-64,0.278260869565217,36,0.156521739130435,132,-0.64390243902439,
14062134,1035.15625,4528,-2.77621091354997,-15296,-9.37829552421827,-3072,1.88350705088903,-8,3.29268292682927,-54,0.487804878048781,-4,0.24390243902439,-66,0.28695652173913,40,0.173913043478261,130,-0.634146341463415,
14062774,1054.6875,4512,-2.76640098099326,-15312,-9.38810545677498,-3136,1.92274678111588,-10,3.04878048780488,-50,0.609756097560976,2,-0.121951219512195,-66,0.28695652173913,38,0.165217391304348,131,-0.639024390243902,
14063414,1074.21875,4496,-2.75659104843654,-15280,-9.36848559166156,-3136,1.92274678111588,-15,3.10975609756098,-51,0.914634146341463,3,-0.182926829268293,-65,0.282608695652174,35,0.152173913043478,131,-0.639024390243902,
14064054,1093.75,4464,-2.73697118332311,-15216,-9.3292458614347,-3264,2.00122624156959,-24,3.10975609756098,-51,1.46341463414634,10,-0.609756097560976,-66,0.28695652173913,37,0.160869565217391,130,-0.634146341463415,
14064694,1113.28125,4592,-2.81545064377682,-15264,-9.35867565910484,-3280,2.0110361741263,-29,3.23170731707317,-53,1.76829268292683,12,-0.731707317073171,-64,0.278260869565217,35,0.152173913043478,131,-0.639024390243902,
14065334,1132.8125,4592,-2.81545064377682,-15264,-9.35867565910484,-3248,1.99141630901288,-23,2.98780487804878,-49,1.40243902439024,16,-0.975609756097561,-65,0.282608695652174,36,0.156521739130435,131,-0.639024390243902,
14065974,1152.34375,4624,-2.83507050889025,-15280,-9.36848559166156,-3200,1.96198651134273,-13,2.80487804878049,-46,0.792682926829268,17,-1.03658536585366,-65,0.282608695652174,41,0.178260869565217,130,-0.634146341463415,
14066614,1171.875,4640,-2.84488044144697,-15296,-9.37829552421827,-3232,1.98160637645616,-13,2.86585365853659,-47,0.792682926829268,17,-1.03658536585366,-66,0.28695652173913,42,0.182608695652174,131,-0.639024390243902,
14067254,1191.40625,4688,-2.87431023911711,-15264,-9.35867565910484,-3216,1.97179644389945,-22,2.6219512195122,-43,1.34146341463415,16,-0.975609756097561,-64,0.278260869565217,34,0.147826086956522,131,-0.639024390243902,
14067894,1210.9375,4656,-2.85469037400368,-15264,-9.35867565910484,-3312,2.03065603923973,-22,2.5,-41,1.34146341463415,15,-0.914634146341463,-64,0.278260869565217,36,0.156521739130435,131,-0.639024390243902,
14068534,1230.46875,4704,-2.88412017167382,-15216,-9.3292458614347,-3248,1.99141630901288,-13,2.5609756097561,-42,0.792682926829268,15,-0.914634146341463,-64,0.278260869565217,39,0.169565217391304,129,-0.629268292682927,
14069174,1250,4672,-2.86450030656039,-15216,-9.3292458614347,-3232,1.98160637645616,-5,2.31707317073171,-38,0.304878048780488,7,-0.426829268292683,-66,0.28695652173913,36,0.156521739130435,129,-0.629268292682927,
14069814,1269.53125,4720,-2.89393010423053,-15120,-9.27038626609442,-3264,2.00122624156959,-3,2.25609756097561,-37,0.182926829268293,9,-0.548780487804878,-64,0.278260869565217,36,0.156521739130435,132,-0.64390243902439,
14070454,1289.0625,4736,-2.90374003678725,-15200,-9.31943592887799,-3072,1.88350705088903,-8,2.19512195121951,-36,0.487804878048781,10,-0.609756097560976,-64,0.278260869565217,35,0.152173913043478,132,-0.64390243902439,
14071094,1308.59375,4720,-2.89393010423053,-15200,-9.31943592887799,-3248,1.99141630901288,-3,2.25609756097561,-37,0.182926829268293,8,-0.487804878048781,-63,0.273913043478261,38,0.165217391304348,130,-0.634146341463415,
14071734,1328.125,4752,-2.91354996934396,-15200,-9.31943592887799,-3216,1.97179644389945,5,2.07317073170732,-34,-0.304878048780488,8,-0.487804878048781,-64,0.278260869565217,38,0.165217391304348,130,-0.634146341463415,
14072374,1347.65625,4768,-2.92335990190067,-15216,-9.3292458614347,-3216,1.97179644389945,3,2.13414634146341,-35,-0.182926829268293,1,-0.0609756097560976,-65,0.282608695652174,37,0.160869565217391,131,-0.639024390243902,
14073014,1367.1875,4720,-2.89393010423053,-15200,-9.31943592887799,-3328,2.04046597179644,2,2.37804878048781,-39,-0.121951219512195,-11,0.670731707317073,-65,0.282608695652174,37,0.160869565217391,131,-0.639024390243902,
14073654,1386.71875,4768,-2.92335990190067,-15184,-9.30962599632127,-3296,2.02084610668302,0,2.5,-41,0,-12,0.731707317073171,-63,0.273913043478261,36,0.156521739130435,130,-0.634146341463415,
14074294,1406.25,4688,-2.87431023911711,-15232,-9.33905579399141,-3184,1.95217657878602,8,2.5609756097561,-42,-0.487804878048781,-7,0.426829268292683,-65,0.282608695652174,35,0.152173913043478,130,-0.634146341463415,
14074934,1425.78125,4624,-2.83507050889025,-15264,-9.35867565910484,-3280,2.0110361741263,5,2.5609756097561,-42,-0.304878048780488,-7,0.426829268292683,-65,0.282608695652174,36,0.156521739130435,130,-0.634146341463415,
14075574,1445.3125,4656,-2.85469037400368,-15248,-9.34886572654813,-3328,2.04046597179644,-1,3.04878048780488,-50,0.0609756097560976,-11,0.670731707317073,-65,0.282608695652174,39,0.169565217391304,130,-0.634146341463415,
14076214,1464.84375,4672,-2.86450030656039,-15248,-9.34886572654813,-3344,2.05027590435316,-5,2.74390243902439,-45,0.304878048780488,-14,0.853658536585366,-63,0.273913043478261,35,0.152173913043478,131,-0.639024390243902,
14076854,1484.375,4640,-2.84488044144697,-15232,-9.33905579399141,-3296,2.02084610668302,3,2.80487804878049,-46,-0.182926829268293,-22,1.34146341463415,-64,0.278260869565217,35,0.152173913043478,130,-0.634146341463415,
14077494,1503.90625,4624,-2.83507050889025,-15184,-9.30962599632127,-3216,1.97179644389945,9,2.80487804878049,-46,-0.548780487804878,-24,1.46341463414634,-66,0.28695652173913,40,0.173913043478261,131,-0.639024390243902,
14078134,1523.4375,4528,-2.77621091354997,-15264,-9.35867565910484,-3264,2.00122624156959,9,2.80487804878049,-46,-0.548780487804878,-19,1.15853658536585,-65,0.282608695652174,39,0.169565217391304,131,-0.639024390243902,
14078774,1542.96875,4544,-2.78602084610668,-15216,-9.3292458614347,-3200,1.96198651134273,10,2.5609756097561,-42,-0.609756097560976,-12,0.731707317073171,-64,0.278260869565217,34,0.147826086956522,132,-0.64390243902439,
14079414,1562.5,4592,-2.81545064377682,-15296,-9.37829552421827,-3184,1.95217657878602,9,2.5609756097561,-42,-0.548780487804878,-13,0.792682926829268,-64,0.278260869565217,35,0.152173913043478,131,-0.639024390243902,
14080054,1582.03125,4608,-2.82526057633354,-15296,-9.37829552421827,-3168,1.94236664622931,9,2.80487804878049,-46,-0.548780487804878,-7,0.426829268292683,-64,0.278260869565217,38,0.165217391304348,130,-0.634146341463415,
14080694,1601.5625,4624,-2.83507050889025,-15280,-9.36848559166156,-3184,1.95217657878602,6,2.86585365853659,-47,-0.365853658536585,-15,0.914634146341463,-64,0.278260869565217,39,0.169565217391304,129,-0.629268292682927,
14081334,1621.09375,4624,-2.83507050889025,-15296,-9.37829552421827,-3232,1.98160637645616,0,3.17073170731707,-52,0,-20,1.21951219512195,-65,0.282608695652174,38,0.165217391304348,131,-0.639024390243902,
14081974,1640.625,4576,-2.80564071122011,-15280,-9.36848559166156,-3216,1.97179644389945,-1,3.23170731707317,-53,0.0609756097560976,-23,1.40243902439024,-66,0.28695652173913,37,0.160869565217391,130,-0.634146341463415,
14082614,1660.15625,4528,-2.77621091354997,-15328,-9.3979153893317,-3232,1.98160637645616,-4,3.23170731707317,-53,0.24390243902439,-19,1.15853658536585,-63,0.273913043478261,37,0.160869565217391,131,-0.639024390243902,
14083254,1679.6875,4560,-2.7958307786634,-15264,-9.35867565910484,-3136,1.92274678111588,-5,3.35365853658537,-55,0.304878048780488,-16,0.975609756097561,-64,0.278260869565217,35,0.152173913043478,129,-0.629268292682927,
14083894,1699.21875,4560,-2.7958307786634,-15296,-9.37829552421827,-3184,1.95217657878602,-4,3.23170731707317,-53,0.24390243902439,-14,0.853658536585366,-66,0.28695652173913,34,0.147826086956522,132,-0.64390243902439,
14084534,1718.75,4528,-2.77621091354997,-15280,-9.36848559166156,-3200,1.96198651134273,-8,3.17073170731707,-52,0.487804878048781,-12,0.731707317073171,-65,0.282608695652174,38,0.165217391304348,131,-0.639024390243902,
14085174,1738.28125,4528,-2.77621091354997,-15296,-9.37829552421827,-3152,1.93255671367259,-9,3.10975609756098,-51,0.548780487804878,-11,0.670731707317073,-66,0.28695652173913,36,0.156521739130435,130,-0.634146341463415,
14085814,1757.8125,4560,-2.7958307786634,-15360,-9.41753525444513,-3216,1.97179644389945,-5,3.04878048780488,-50,0.304878048780488,-13,0.792682926829268,-63,0.273913043478261,34,0.147826086956522,130,-0.634146341463415,
14086454,1777.34375,4512,-2.76640098099326,-15360,-9.41753525444513,-3200,1.96198651134273,-6,2.98780487804878,-49,0.365853658536585,-9,0.548780487804878,-65,0.282608695652174,40,0.173913043478261,130,-0.634146341463415,
14087094,1796.875,4528,-2.77621091354997,-15296,-9.37829552421827,-3184,1.95217657878602,-9,3.10975609756098,-51,0.548780487804878,-7,0.426829268292683,-65,0.282608695652174,39,0.169565217391304,130,-0.634146341463415,
14087734,1816.40625,4480,-2.74678111587983,-15296,-9.37829552421827,-3232,1.98160637645616,-16,2.98780487804878,-49,0.975609756097561,-7,0.426829268292683,-64,0.278260869565217,34,0.147826086956522,131,-0.639024390243902,
14088374,1835.9375,4464,-2.73697118332311,-15312,-9.38810545677498,-3168,1.94236664622931,-16,2.98780487804878,-49,0.975609756097561,-3,0.182926829268293,-64,0.278260869565217,34,0.147826086956522,131,-0.639024390243902,
14089014,1855.46875,4496,-2.75659104843654,-15328,-9.3979153893317,-3200,1.96198651134273,-14,3.04878048780488,-50,0.853658536585366,-1,0.0609756097560976,-65,0.282608695652174,38,0.165217391304348,130,-0.634146341463415,
14089654,1875,4480,-2.74678111587983,-15296,-9.37829552421827,-3232,1.98160637645616,-12,2.98780487804878,-49,0.731707317073171,6,-0.365853658536585,-68,0.295652173913043,39,0.169565217391304,129,-0.629268292682927,
14090294,1894.53125,4544,-2.78602084610668,-15264,-9.35867565910484,-3104,1.90312691600245,-15,2.86585365853659,-47,0.914634146341463,9,-0.548780487804878,-63,0.273913043478261,35,0.152173913043478,133,-0.648780487804878,
14090934,1914.0625,4544,-2.78602084610668,-15312,-9.38810545677498,-3200,1.96198651134273,-13,3.10975609756098,-51,0.792682926829268,13,-0.792682926829268,-64,0.278260869565217,36,0.156521739130435,131,-0.639024390243902,
14091574,1933.59375,4528,-2.77621091354997,-15296,-9.37829552421827,-3232,1.98160637645616,-16,2.80487804878049,-46,0.975609756097561,14,-0.853658536585366,-64,0.278260869565217,39,0.169565217391304,131,-0.639024390243902,
14092214,1953.125,4608,-2.82526057633354,-15312,-9.38810545677498,-3216,1.97179644389945,-15,2.92682926829268,-48,0.914634146341463,14,-0.853658536585366,-64,0.278260869565217,37,0.160869565217391,130,-0.634146341463415,
14092854,1972.65625,4688,-2.87431023911711,-15264,-9.35867565910484,-3296,2.02084610668302,-11,2.98780487804878,-49,0.670731707317073,16,-0.975609756097561,-66,0.28695652173913,37,0.160869565217391,129,-0.629268292682927,
14093494,1992.1875,4672,-2.86450030656039,-15248,-9.34886572654813,-3392,2.0797057020233,-7,2.92682926829268,-48,0.426829268292683,18,-1.09756097560976,-65,0.282608695652174,35,0.152173913043478,131,-0.639024390243902,
14094134,2011.71875,4672,-2.86450030656039,-15232,-9.33905579399141,-3328,2.04046597179644,-7,2.86585365853659,-47,0.426829268292683,15,-0.914634146341463,-63,0.273913043478261,35,0.152173913043478,131,-0.639024390243902,
14094774,2031.25,4736,-2.90374003678725,-15200,-9.31943592887799,-3264,2.00122624156959,-8,3.04878048780488,-50,0.487804878048781,16,-0.975609756097561,-63,0.273913043478261,35,0.152173913043478,130,-0.634146341463415,
14095414,2050.78125,4704,-2.88412017167382,-15280,-9.36848559166156,-3248,1.99141630901288,-7,3.23170731707317,-53,0.426829268292683,15,-0.914634146341463,-65,0.282608695652174,41,0.178260869565217,130,-0.634146341463415,
14096054,2070.3125,4720,-2.89393010423053,-15232,-9.33905579399141,-3280,2.0110361741263,0,3.10975609756098,-51,0,15,-0.914634146341463,-64,0.278260869565217,36,0.156521739130435,130,-0.634146341463415,
14096694,2089.84375,4704,-2.88412017167382,-15248,-9.34886572654813,-3280,2.0110361741263,4,3.10975609756098,-51,-0.24390243902439,9,-0.548780487804878,-64,0.278260869565217,36,0.156521739130435,131,-0.639024390243902,
14097334,2109.375,4816,-2.95278969957082,-15248,-9.34886572654813,-3328,2.04046597179644,3,3.35365853658537,-55,-0.182926829268293,1,-0.0609756097560976,-65,0.282608695652174,39,0.169565217391304,131,-0.639024390243902,
14097974,2128.90625,4784,-2.93316983445739,-15264,-9.35867565910484,-3248,1.99141630901288,1,3.47560975609756,-57,-0.0609756097560976,0,0,-66,0.28695652173913,38,0.165217391304348,130,-0.634146341463415,
14098614,2148.4375,4736,-2.90374003678725,-15264,-9.35867565910484,-3296,2.02084610668302,6,3.41463414634146,-56,-0.365853658536585,-6,0.365853658536585,-63,0.273913043478261,35,0.152173913043478,131,-0.639024390243902,
14099254,2167.96875,4720,-2.89393010423053,-15184,-9.30962599632127,-3312,2.03065603923973,8,3.53658536585366,-58,-0.487804878048781,-14,0.853658536585366,-64,0.278260869565217,41,0.178260869565217,131,-0.639024390243902,
14099894,2187.5,4592,-2.81545064377682,-15136,-9.28019619865113,-3280,2.0110361741263,7,3.47560975609756,-57,-0.426829268292683,-19,1.15853658536585,-65,0.282608695652174,38,0.165217391304348,129,-0.629268292682927,
14100534,2207.03125,4560,-2.7958307786634,-15248,-9.34886572654813,-3232,1.98160637645616,3,3.35365853658537,-55,-0.182926829268293,-13,0.792682926829268,-64,0.278260869565217,38,0.165217391304348,130,-0.634146341463415,
14101174,2226.5625,4544,-2.78602084610668,-15184,-9.30962599632127,-3216,1.97179644389945,5,3.35365853658537,-55,-0.304878048780488,-8,0.487804878048781,-63,0.273913043478261,37,0.160869565217391,131,-0.639024390243902,
14101814,2246.09375,4576,-2.80564071122011,-15216,-9.3292458614347,-3232,1.98160637645616,16,3.29268292682927,-54,-0.975609756097561,-1,0.0609756097560976,-65,0.282608695652174,39,0.169565217391304,131,-0.639024390243902,
14102454,2265.625,4512,-2.76640098099326,-15248,-9.34886572654813,-3232,1.98160637645616,21,2.98780487804878,-49,-1.28048780487805,-2,0.121951219512195,-63,0.273913043478261,37,0.160869565217391,131,-0.639024390243902,
14103094,2285.15625,4544,-2.78602084610668,-15232,-9.33905579399141,-3184,1.95217657878602,17,2.98780487804878,-49,-1.03658536585366,-7,0.426829268292683,-64,0.278260869565217,36,0.156521739130435,130,-0.634146341463415,
14103734,2304.6875,4624,-2.83507050889025,-15232,-9.33905579399141,-3216,1.97179644389945,10,3.23170731707317,-53,-0.609756097560976,-11,0.670731707317073,-64,0.278260869565217,36,0.156521739130435,129,-0.629268292682927,
