Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,
Timestamp,Timestamp,Wide Range Accelerometer X,Wide Range Accelerometer X,Wide Range Accelerometer Y,Wide Range Accelerometer Y,Wide Range Accelerometer Z,Wide Range Accelerometer Z,Gyroscope X,Gyroscope X,Gyroscope Y,Gyroscope Y,Gyroscope Z,Gyroscope Z,Magnetometer X,Magnetometer X,Magnetometer Y,Magnetometer Y,Magnetometer Z,Magnetometer Z,
RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,
no units,mSecs,no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,deg/sec,no units,deg/sec,no units,deg/sec,no units,local,no units,local,no units,local,
10604598,136.71875,3456,-2.11894543225015,-14880,-9.12323727774372,-5296,3.24708767627223,19,2.68292682926829,-44,-1.15853658536585,-10,0.609756097560976,-48,0.208695652173913,37,0.160869565217391,124,-0.604878048780488,
10605238,156.25,3504,-2.14837522992029,-14864,-9.113427345187,-5248,3.21765787860208,20,2.86585365853659,-47,-1.21951219512195,-10,0.609756097560976,-47,0.204347826086957,34,0.147826086956522,125,-0.609756097560976,
10605878,175.78125,3536,-2.16799509503372,-14944,-9.16247700797057,-5136,3.14898835070509,22,2.92682926829268,-48,-1.34146341463415,-4,0.24390243902439,-46,0.2,34,0.147826086956522,124,-0.604878048780488,
10606518,195.3125,3504,-2.14837522992029,-14960,-9.17228694052728,-5312,3.25689760882894,10,3.35365853658537,-55,-0.609756097560976,-3,0.182926829268293,-47,0.204347826086957,37,0.160869565217391,123,-0.6,
10607158,214.84375,3536,-2.16799509503372,-14944,-9.16247700797057,-5280,3.23727774371551,2,3.47560975609756,-57,-0.121951219512195,-5,0.304878048780488,-48,0.208695652173913,38,0.165217391304348,122,-0.595121951219512,
10607798,234.375,3536,-2.16799509503372,-14960,-9.17228694052728,-5152,3.1587982832618,0,3.84146341463415,-63,0,-8,0.487804878048781,-49,0.21304347826087,38,0.165217391304348,124,-0.604878048780488,
10608438,253.90625,3664,-2.24647455548743,-14976,-9.182096873084,-5152,3.1587982832618,10,3.78048780487805,-62,-0.609756097560976,-3,0.182926829268293,-49,0.21304347826087,35,0.152173913043478,125,-0.609756097560976,
10609078,273.4375,3504,-2.14837522992029,-14960,-9.17228694052728,-5280,3.23727774371551,7,3.71951219512195,-61,-0.426829268292683,-6,0.365853658536585,-46,0.2,39,0.169565217391304,123,-0.6,
10609718,292.96875,3552,-2.17780502759044,-14960,-9.17228694052728,-5264,3.2274678111588,-6,3.53658536585366,-58,0.365853658536585,-9,0.548780487804878,-48,0.208695652173913,38,0.165217391304348,122,-0.595121951219512,
10610358,312.5,3632,-2.226854690374,-14896,-9.13304721030043,-5136,3.14898835070509,-3,3.78048780487805,-62,0.182926829268293,-12,0.731707317073171,-49,0.21304347826087,35,0.152173913043478,125,-0.609756097560976,
