Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,38633.438000,-9.300,10.119,-246.116,18.957,-322.894,-378.515,6.500,-1.240,0.780
1,38633.461000,-8.321,11.130,-246.116,19.840,-320.004,-374.596,5.500,-1.240,3.780
2,38633.478000,-9.300,10.119,-247.104,16.922,-319.977,-375.529,6.500,-12.240,8.780
3,38633.503000,-9.300,11.130,-246.116,15.918,-320.937,-373.541,8.500,-8.240,9.780
4,38633.524000,-7.342,10.119,-245.127,13.996,-322.853,-374.489,10.500,-8.240,9.780
5,38633.546000,-9.300,10.119,-243.151,12.982,-318.975,-374.476,8.500,-11.240,7.780
6,38633.564000,-10.279,10.119,-244.139,11.995,-321.870,-372.486,7.500,-14.240,3.780
7,38633.584000,-9.300,9.107,-242.162,19.849,-322.908,-373.608,6.500,-7.240,4.780
8,38633.614000,-8.321,9.107,-241.174,15.987,-320.933,-377.480,4.500,-11.240,6.780
9,38633.629000,-8.321,9.107,-244.139,20.880,-322.914,-376.580,-2.500,-11.240,5.780
10,38633.654000,-9.300,10.119,-241.174,14.965,-321.895,-374.507,-4.500,-14.240,9.780
11,38633.668000,-10.279,10.119,-242.162,15.010,-326.732,-374.502,-9.500,-14.240,4.780
12,38633.684000,-11.258,10.119,-242.162,13.969,-319.951,-374.492,-12.500,-6.240,1.780
13,38633.701000,-10.279,8.095,-243.151,13.996,-322.853,-374.489,-16.500,-6.240,-0.220
14,38633.729000,-10.279,9.107,-245.127,18.862,-321.931,-373.592,-18.500,-14.240,-3.220
15,38633.744000,-10.279,9.107,-246.116,17.953,-323.854,-376.527,-18.500,-14.240,-7.220
16,38633.770000,-10.279,10.119,-248.093,15.918,-322.873,-372.554,-16.500,-5.240,-7.220
17,38633.788000,-8.321,10.119,-246.116,12.973,-318.007,-374.477,-12.500,1.760,-5.220
18,38633.813000,-7.342,10.119,-247.104,15.978,-321.902,-376.494,-11.500,-5.240,-2.220
19,38633.844000,-8.321,10.119,-248.093,20.871,-321.946,-376.581,-10.500,-7.240,1.780
20,38633.873000,-7.342,10.119,-249.081,16.923,-323.848,-373.555,-9.500,-8.240,1.780
21,38633.879000,-8.321,11.130,-248.093,12.048,-323.803,-374.453,-3.500,-11.240,7.780
22,38633.896000,-10.279,11.130,-247.104,10.021,-323.789,-370.480,3.500,-10.240,13.780
23,38633.919000,-9.300,11.130,-246.116,15.935,-322.872,-373.539,7.500,-0.240,6.780
24,38633.935000,-8.321,12.142,-246.116,15.953,-322.871,-374.524,3.500,0.760,9.780
25,38633.955000,-10.279,10.119,-246.116,17.000,-322.876,-378.480,0.500,-19.240,3.780
26,38633.983000,-11.258,10.119,-246.116,15.926,-321.905,-373.540,0.500,-3.240,7.780
27,38634.6000,-9.300,13.154,-245.127,16.931,-322.880,-374.541,5.500,9.760,8.780
28,38634.16000,-8.321,10.119,-245.127,12.021,-320.901,-374.456,11.500,-14.240,4.780
29,38634.30000,-7.342,12.142,-246.116,13.934,-319.953,-372.522,14.500,-28.240,6.780
30,38634.49000,-9.300,10.119,-248.093,17.918,-323.856,-374.557,16.500,-21.240,8.780
31,38634.81000,-12.237,10.119,-247.104,13.961,-320.919,-373.506,21.500,1.760,8.780
32,38634.101000,-10.279,11.130,-246.116,11.095,-322.825,-376.407,24.500,0.760,10.780
33,38634.121000,-11.258,10.119,-245.127,22.811,-325.836,-373.657,24.500,-13.240,6.780
34,38634.144000,-10.279,9.107,-245.127,13.034,-322.843,-375.456,28.500,-28.240,-1.220
35,38634.165000,-12.237,11.130,-248.093,15.944,-321.904,-374.525,29.500,-18.240,-11.220
36,38634.185000,-11.258,10.119,-247.104,19.814,-320.974,-372.625,30.500,7.760,-6.220
37,38634.205000,-7.342,11.130,-246.116,17.902,-325.793,-372.586,30.500,-11.240,-0.220
38,38634.239000,-8.321,9.107,-243.151,18.853,-322.900,-372.606,29.500,-24.240,-0.220
39,38634.253000,-10.279,8.095,-244.139,14.948,-321.896,-373.523,30.500,-22.240,-0.220
40,38634.271000,-9.300,8.095,-241.174,15.927,-323.840,-372.553,26.500,-30.240,-0.220
41,38634.294000,-10.279,9.107,-244.139,19.806,-321.942,-371.639,26.500,-37.240,-1.220
42,38634.309000,-14.195,7.083,-243.151,20.854,-325.819,-373.622,24.500,-20.240,-4.220
43,38634.331000,-12.237,9.107,-244.139,-228.644,-323.549,-370.195,20.500,-1.240,-1.220
44,38634.349000,-13.216,6.071,-244.139,20.846,-326.787,-372.637,16.500,-17.240,-3.220
45,38634.371000,-13.216,8.095,-243.151,20.854,-325.819,-373.622,10.500,-11.240,-5.220
46,38634.388000,-13.216,8.095,-242.162,16.853,-321.916,-370.603,8.500,-2.240,-4.220
47,38634.409000,-12.237,8.095,-243.151,15.936,-324.808,-372.552,2.500,-7.240,-9.220
48,38634.434000,-11.258,8.095,-244.139,22.785,-324.870,-372.673,0.500,-16.240,-12.220
49,38634.456000,-12.237,8.095,-243.151,24.742,-324.888,-372.708,0.500,-19.240,-12.220
50,38634.476000,-11.258,9.107,-243.151,17.884,-325.794,-371.601,-0.500,-10.240,-11.220
51,38634.489000,-8.321,7.083,-243.151,18.898,-327.737,-372.601,-1.500,6.760,-5.220
52,38634.506000,-9.300,8.095,-244.139,19.893,-325.809,-374.590,-4.500,-7.240,-4.220
53,38634.529000,-12.237,6.071,-245.127,16.958,-325.782,-374.538,-4.500,-16.240,-8.220
54,38634.556000,-10.279,7.083,-244.139,20.802,-321.950,-372.642,-6.500,8.760,-7.220
55,38634.579000,-8.321,6.071,-246.116,18.898,-327.737,-372.601,-8.500,2.760,-2.220
56,38634.599000,-13.216,5.059,-244.139,22.777,-325.838,-371.688,-3.500,-13.240,-1.220
57,38634.611000,-13.216,7.083,-244.139,16.879,-322.883,-371.587,-5.500,11.760,-4.220
58,38634.639000,-9.300,7.083,-242.162,24.812,-326.820,-375.660,-8.500,11.760,-7.220
59,38634.656000,-10.279,8.095,-244.139,15.840,-321.909,-368.616,-13.500,-11.240,-8.220
60,38634.676000,-12.237,8.095,-244.139,21.868,-325.826,-375.609,-17.500,-13.240,-4.220
61,38634.703000,-11.258,9.107,-246.116,21.877,-328.729,-374.622,-17.500,8.760,-4.220
62,38634.720000,-9.300,8.095,-245.127,21.885,-325.825,-376.594,-13.500,7.760,-2.220
63,38634.742000,-9.300,9.107,-246.116,24.777,-324.886,-374.677,-12.500,-1.240,-1.220
64,38634.758000,-9.300,9.107,-246.116,18.923,-324.832,-375.558,-14.500,2.760,4.780
65,38634.780000,-10.279,9.107,-245.127,22.820,-326.804,-373.656,-12.500,10.760,5.780
66,38634.805000,-10.279,10.119,-244.139,21.833,-325.828,-373.640,-11.500,9.760,5.780
67,38634.826000,-10.279,9.107,-245.127,20.837,-325.820,-372.638,-11.500,5.760,5.780
68,38634.848000,-12.237,8.095,-246.116,24.768,-323.918,-374.678,-10.500,1.760,6.780
69,38634.865000,-12.237,9.107,-244.139,14.983,-323.829,-374.505,-8.500,12.760,6.780
70,38634.903000,-9.300,9.107,-245.127,21.789,-322.926,-372.658,-8.500,21.760,5.780
71,38634.922000,-8.321,9.107,-246.116,15.945,-325.775,-372.551,-10.500,9.760,3.780
72,38634.925000,-10.279,9.107,-245.127,16.904,-319.978,-374.544,-9.500,6.760,3.780
73,38634.944000,-9.300,8.095,-244.139,16.940,-325.783,-373.553,-8.500,19.760,2.780
74,38634.966000,-9.300,9.107,-244.139,20.827,-320.981,-374.612,-13.500,7.760,-2.220
75,38634.989000,-9.300,9.107,-245.127,-227.657,-320.654,-372.185,-12.500,-3.240,-1.220
76,38635.6000,-11.258,8.095,-245.127,18.880,-325.802,-372.603,-14.500,-4.240,-3.220
77,38635.29000,-9.300,9.107,-245.127,14.939,-318.992,-374.510,-17.500,9.760,-0.220
78,38635.35000,-7.342,10.119,-246.116,17.857,-320.956,-372.591,-18.500,-2.240,-0.220
79,38635.63000,-10.279,9.107,-245.127,20.853,-321.947,-375.596,-18.500,-14.240,-0.220
80,38635.85000,-11.258,9.107,-245.127,12.030,-323.804,-373.469,-16.500,2.760,2.780
81,38635.103000,-9.300,9.107,-246.116,13.060,-321.874,-377.427,-14.500,1.760,0.780
82,38635.129000,-10.279,9.107,-246.116,11.042,-320.892,-374.439,-11.500,-7.240,-2.220
83,38635.149000,-12.237,9.107,-247.104,14.012,-320.916,-376.460,-11.500,-0.240,-0.220
84,38635.165000,-8.321,9.107,-248.093,17.926,-320.952,-376.530,-12.500,-1.240,-0.220
85,38635.188000,-9.300,11.130,-247.104,15.962,-323.838,-374.523,-9.500,-15.240,-2.220
86,38635.210000,-11.258,10.119,-246.116,20.880,-322.914,-376.580,-7.500,-11.240,-6.220
87,38635.247000,-10.279,10.119,-245.127,12.082,-321.865,-377.410,-8.500,2.760,-2.220
88,38635.264000,-8.321,9.107,-245.127,16.957,-323.846,-375.525,-13.500,-13.240,-2.220
89,38635.278000,-8.321,12.142,-246.116,22.785,-324.870,-372.673,-7.500,-23.240,-4.220
90,38635.300000,-12.237,10.119,-244.139,21.911,-326.791,-377.578,-2.500,-3.240,-0.220
91,38635.319000,-9.300,10.119,-244.139,14.041,-329.626,-373.497,-898.500,282.760,-50.220
92,38635.349000,-89.576,-346.055,-247.104,11.971,-330.582,-366.569,941.500,-1515.240,-213.220
93,38635.353000,-32.795,62.735,-216.463,15.886,-334.490,-364.664,65.500,-200.240,149.780
94,38635.365000,-57.270,-54.640,-252.046,12.041,-330.579,-370.508,-17.500,-35.240,-42.220
95,38635.393000,-61.185,0.000,-265.884,11.987,-322.838,-371.500,-0.500,620.760,-134.220
96,38635.415000,4.405,1.012,-259.954,16.013,-321.900,-378.464,-28.500,620.760,-92.220
97,38635.433000,50.417,34.403,-237.220,15.961,-321.903,-375.509,-153.500,-256.240,-178.220
98,38635.455000,-29.859,41.486,-267.861,9.120,-322.808,-375.387,4.500,-268.240,-78.220
99,38635.486000,-35.732,10.119,-264.896,9.060,-321.843,-372.434,14.500,156.760,-22.220
100,38635.514000,0.489,17.202,-252.046,11.069,-321.858,-375.423,39.500,108.760,-22.220
101,38635.543000,9.300,15.178,-249.081,16.983,-322.877,-377.495,45.500,3.760,-24.220
102,38635.546000,-5.384,11.130,-249.081,22.802,-322.933,-374.645,55.500,-101.240,-27.220
103,38635.569000,-14.195,12.142,-250.069,15.935,-322.872,-373.539,61.500,-32.240,-15.220
104,38635.584000,-8.321,12.142,-246.116,19.918,-322.904,-377.547,64.500,31.760,-5.220
105,38635.611000,-5.384,10.119,-241.174,17.909,-320.953,-375.545,58.500,6.760,-1.220
106,38635.626000,-9.300,9.107,-241.174,25.754,-321.023,-376.668,49.500,12.760,2.780
107,38635.649000,-7.342,8.095,-241.174,19.841,-323.876,-372.622,41.500,16.760,5.780
108,38635.663000,-7.342,7.083,-238.208,18.870,-320.963,-374.577,30.500,1.760,6.780
109,38635.685000,-5.384,8.095,-238.208,21.841,-322.923,-375.612,27.500,-12.240,6.780
110,38635.703000,-6.363,8.095,-241.174,22.776,-321.967,-373.661,19.500,-30.240,7.780
111,38635.730000,-9.300,8.095,-241.174,18.914,-321.928,-376.546,14.500,-17.240,12.780
112,38635.748000,-8.321,9.107,-241.174,19.859,-325.811,-372.620,9.500,-20.240,18.780
113,38635.770000,-8.321,8.095,-244.139,19.902,-324.840,-375.576,8.500,-27.240,23.780
114,38635.786000,128.734,-114.340,-129.483,15.969,-318.998,-377.482,-733.500,584.760,24.780
115,38635.812000,-95.449,-89.043,-207.568,11.873,-349.946,-350.793,-423.500,-2548.240,118.780
116,38635.839000,-239.358,-24.285,-281.699,13.739,-366.423,-337.024,-102.500,-1338.240,-107.220
117,38635.842000,-106.218,4.047,-260.942,6.878,-357.651,-340.851,-104.500,1188.760,81.780
118,38635.873000,-45.522,9.107,-265.884,7.097,-334.409,-365.493,-81.500,1649.760,63.780
119,38635.910000,47.480,11.130,-254.023,11.069,-323.794,-374.436,-48.500,1872.760,35.780
120,38635.929000,76.849,67.794,-243.151,10.140,-316.039,-381.320,-185.500,879.760,29.780
121,38635.935000,-23.985,29.344,-283.676,6.193,-321.813,-376.321,-45.500,-521.240,-128.220
122,38635.951000,-59.228,12.142,-289.606,2.281,-329.520,-372.305,-12.500,-412.240,-54.220
123,38635.974000,-25.943,23.273,-267.861,7.146,-322.791,-374.368,13.500,218.760,-6.220
124,38635.994000,9.300,18.213,-250.069,5.223,-320.835,-377.290,47.500,297.760,12.780
125,38636.23000,8.321,18.213,-244.139,6.150,-322.783,-373.366,59.500,-35.240,-16.220
126,38636.31000,-11.258,19.225,-245.127,11.095,-324.760,-375.420,57.500,-161.240,-30.220
127,38636.59000,-19.090,16.190,-244.139,9.104,-324.745,-373.416,56.500,-177.240,-26.220
128,38636.76000,-14.195,16.190,-240.185,16.991,-321.909,-378.481,50.500,-42.240,-13.220
129,38636.95000,-9.300,15.178,-235.243,13.997,-328.661,-371.529,41.500,3.760,-9.220
130,38636.116000,-11.258,15.178,-238.208,14.957,-322.863,-373.522,34.500,-8.240,-13.220
131,38636.136000,-11.258,15.178,-238.208,12.983,-322.846,-372.502,23.500,10.760,-8.220
132,38636.184000,-9.300,13.154,-236.232,11.969,-320.904,-371.502,15.500,45.760,-6.220
133,38636.184000,-6.363,12.142,-238.208,11.086,-323.793,-375.421,8.500,50.760,-1.220
134,38636.204000,-5.384,13.154,-241.174,10.047,-320.884,-373.437,3.500,1.760,3.780
135,38636.213000,-7.342,13.154,-246.116,12.013,-323.805,-372.484,3.500,-20.240,4.780
136,38636.234000,186.493,407.779,-38.548,9.042,-321.844,-371.449,1.500,-50.240,8.780
137,38636.260000,21.048,-3.036,-214.486,8.093,-334.416,-366.495,-58.500,-1557.240,244.780
138,38636.278000,-101.323,-16.190,-230.301,6.997,-347.965,-352.678,-177.500,-1190.240,-37.220
139,38636.295000,-107.197,-12.142,-248.093,5.048,-345.043,-354.616,-222.500,11.760,-21.220
140,38636.318000,-46.501,30.356,-247.104,0.118,-335.321,-357.493,-167.500,786.760,-38.220
141,38636.338000,-16.153,26.308,-259.954,7.096,-330.537,-367.467,-44.500,788.760,-39.220
142,38636.359000,16.153,13.154,-267.861,2.228,-323.716,-372.311,8.500,418.760,-67.220
143,38636.385000,8.321,51.605,-263.907,1.224,-324.676,-370.323,-60.500,-52.240,-108.220
144,38636.405000,-26.922,28.332,-280.710,1.251,-327.578,-370.320,-31.500,-101.240,-72.220
145,38636.436000,-18.111,20.237,-272.803,7.147,-324.727,-373.381,6.500,125.760,-24.220
146,38636.455000,3.426,24.285,-258.965,4.167,-321.799,-372.347,34.500,141.760,-6.220
147,38636.469000,-3.426,21.249,-253.035,9.094,-321.841,-374.403,51.500,-16.240,-17.220
148,38636.491000,-7.342,20.237,-248.093,4.193,-322.765,-373.331,61.500,-44.240,-21.220
149,38636.514000,-11.258,19.225,-244.139,6.116,-324.721,-370.410,63.500,-48.240,-24.220
150,38636.539000,-14.195,18.213,-244.139,8.160,-324.734,-375.368,61.500,-13.240,-21.220
151,38636.542000,-11.258,17.202,-240.185,6.168,-322.782,-374.351,53.500,18.760,-16.220
152,38636.568000,-10.279,18.213,-235.243,4.307,-325.663,-378.252,47.500,24.760,-17.220
153,38636.589000,-8.321,16.190,-236.232,9.095,-323.777,-373.417,37.500,43.760,-18.220
154,38636.605000,-6.363,15.178,-237.220,8.081,-319.899,-373.403,26.500,42.760,-14.220
155,38636.625000,-5.384,16.190,-240.185,5.171,-318.903,-375.322,16.500,16.760,-9.220
156,38636.643000,-5.384,17.202,-241.174,8.176,-320.861,-378.326,13.500,-5.240,-2.220
157,38636.668000,-5.384,15.178,-244.139,12.030,-323.804,-373.469,10.500,-34.240,2.780
158,38636.681000,-144.398,-24.285,94.888,2.245,-321.779,-374.282,-572.500,-301.240,236.780
159,38636.709000,-23.985,-160.885,-187.799,0.103,-345.001,-351.575,-433.500,-1283.240,-52.220
160,38636.730000,-69.996,23.273,-218.440,6.954,-350.871,-348.736,-178.500,-1062.240,-70.220
161,38636.756000,-143.419,-18.213,-250.069,2.019,-353.733,-344.707,-216.500,-359.240,9.780
162,38636.779000,-78.807,28.332,-245.127,6.077,-341.177,-359.561,-183.500,870.760,-31.220
163,38636.796000,-25.943,27.320,-247.104,3.167,-338.246,-362.466,-82.500,1016.760,-5.220
164,38636.814000,-19.090,19.225,-271.815,4.246,-326.634,-374.312,41.500,858.760,-37.220
165,38636.839000,24.964,30.356,-265.884,0.314,-322.728,-375.232,-59.500,457.760,-17.220
166,38636.861000,15.174,54.640,-262.919,-3.626,-323.661,-373.192,-20.500,-156.240,-68.220
167,38636.880000,-30.837,24.285,-281.699,2.273,-328.553,-372.306,21.500,33.760,-10.220
168,38636.903000,-13.216,24.285,-267.861,4.202,-321.797,-374.317,47.500,128.760,7.780
169,38636.919000,-2.447,25.296,-256.988,-1.618,-319.805,-378.154,58.500,71.760,-3.220
170,38636.941000,-9.300,24.285,-251.058,-1.651,-323.678,-374.211,69.500,13.760,-5.220
171,38636.960000,-6.363,24.285,-245.127,9.095,-325.713,-372.430,74.500,-42.240,-10.220
172,38636.983000,-10.279,22.261,-242.162,7.155,-323.758,-374.367,75.500,-74.240,-19.220
173,38636.989000,-15.174,21.249,-241.174,5.207,-324.708,-374.331,70.500,-0.240,-18.220
174,38637.8000,-13.216,21.249,-237.220,2.271,-322.745,-375.266,60.500,52.760,-12.220
175,38637.65000,-9.300,18.213,-235.243,7.155,-323.758,-374.367,47.500,54.760,-8.220
176,38637.74000,-6.363,21.249,-235.243,10.037,-317.981,-374.425,37.500,33.760,-7.220
177,38637.88000,-6.363,19.225,-236.232,11.016,-319.925,-373.455,27.500,19.760,-3.220
178,38637.108000,-5.384,19.225,-236.232,9.094,-319.906,-375.390,21.500,10.760,-1.220
179,38637.128000,-5.384,19.225,-240.185,13.008,-321.877,-374.473,15.500,-20.240,4.780
180,38637.145000,-5.384,19.225,-242.162,10.982,-321.863,-370.499,10.500,-57.240,10.780
181,38637.164000,-12.237,19.225,-245.127,8.072,-320.867,-372.418,10.500,-55.240,15.780
182,38637.194000,467.457,516.047,-89.946,0.383,-320.788,-380.157,18.500,-31.240,16.780
183,38637.208000,13.216,-82.972,-228.324,6.095,-341.176,-360.545,555.500,-3230.240,454.780
184,38637.228000,-116.008,67.794,-221.405,-6.742,-362.361,-342.573,-162.500,-2084.240,-142.220
185,38637.250000,-197.262,-9.107,-264.896,-4.939,-368.195,-330.785,-102.500,-508.240,72.780
186,38637.268000,-123.839,21.249,-262.919,-2.854,-361.430,-341.659,-134.500,660.760,-23.220
187,38637.291000,-60.207,18.213,-280.710,-1.667,-329.487,-370.266,-49.500,2042.760,-3.220
188,38637.307000,144.398,0.000,-229.313,-8.460,-314.902,-380.992,158.500,2265.760,-3.220
189,38637.333000,66.080,98.150,-256.000,-10.426,-311.982,-381.945,-140.500,355.760,-172.220
190,38637.355000,-52.375,19.225,-296.525,0.331,-320.791,-377.203,-6.500,-870.240,-123.220
191,38637.370000,-56.291,22.261,-292.571,0.323,-323.695,-375.231,13.500,-318.240,-92.220
192,38637.393000,-20.069,31.368,-272.803,-7.496,-324.591,-375.091,56.500,222.760,-57.220
193,38637.415000,7.342,28.332,-256.000,-4.544,-320.745,-378.101,89.500,223.760,-48.220
194,38637.433000,10.279,25.296,-245.127,8.142,-322.799,-375.370,107.500,-84.240,-69.220
195,38637.455000,-10.279,25.296,-248.093,-1.652,-321.742,-375.198,109.500,-209.240,-81.220
196,38637.483000,-20.069,25.296,-246.116,4.185,-325.669,-371.359,111.500,-189.240,-79.220
197,38637.519000,-11.258,24.285,-241.174,7.190,-325.692,-375.350,111.500,-23.240,-62.220
198,38637.528000,-8.321,21.249,-242.162,7.147,-324.727,-373.381,106.500,6.760,-44.220
199,38637.536000,-19.090,21.249,-250.069,9.086,-322.810,-373.418,104.500,-12.240,-49.220
200,38637.559000,-29.859,19.225,-266.873,18.897,-325.801,-373.588,113.500,67.760,-47.220
201,38637.581000,-22.027,24.285,-290.595,16.040,-324.802,-378.461,132.500,117.760,-59.220
202,38637.605000,-23.006,27.320,-303.444,18.905,-322.897,-375.560,210.500,-8.240,-105.220
203,38637.619000,-38.669,28.332,-312.340,24.742,-324.888,-372.708,307.500,-116.240,-174.220
204,38637.650000,-45.522,32.379,-317.282,22.820,-324.868,-374.643,357.500,-100.240,-204.220
