Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,
15026934,136.71875,6400,-3.92397302268547,-13968,-8.56407112201104,-5328,3.26670754138565,-1,4.81707317073171,-79,0.0609756097560976,-21,1.28048780487805,-64,0.278260869565217,44,0.191304347826087,121,-0.590243902439024,
15027574,156.25,6368,-3.90435315757204,-14064,-8.62293071735132,-5280,3.23727774371551,-3,5.18292682926829,-85,0.182926829268293,-24,1.46341463414634,-61,0.265217391304348,40,0.173913043478261,122,-0.595121951219512,
15028214,175.78125,6336,-3.88473329245861,-14080,-8.63274064990803,-5216,3.19803801348866,-6,5.1219512195122,-84,0.365853658536585,-30,1.82926829268293,-63,0.273913043478261,41,0.178260869565217,121,-0.590243902439024,
15028854,195.3125,6304,-3.86511342734519,-14000,-8.58369098712446,-5152,3.1587982832618,-14,5.36585365853659,-88,0.853658536585366,-27,1.64634146341463,-62,0.269565217391304,44,0.191304347826087,121,-0.590243902439024,
15029494,214.84375,6272,-3.84549356223176,-13904,-8.52483139178418,-5152,3.1587982832618,-7,4.81707317073171,-79,0.426829268292683,-22,1.34146341463415,-63,0.273913043478261,45,0.195652173913043,122,-0.595121951219512,
15030134,234.375,6208,-3.8062538320049,-13936,-8.54445125689761,-5072,3.10974862047823,0,4.57317073170732,-75,0,-19,1.15853658536585,-65,0.282608695652174,41,0.178260869565217,123,-0.6,
15030774,253.90625,6160,-3.77682403433476,-13920,-8.53464132434089,-5040,3.09012875536481,-5,4.39024390243902,-72,0.304878048780488,-14,0.853658536585366,-65,0.282608695652174,46,0.2,121,-0.590243902439024,
15031414,273.4375,6208,-3.8062538320049,-14032,-8.60331085223789,-5168,3.16860821581852,-11,4.75609756097561,-78,0.670731707317073,-9,0.548780487804878,-64,0.278260869565217,44,0.191304347826087,122,-0.595121951219512,
15032054,292.96875,6256,-3.83568362967505,-14016,-8.59350091968118,-5296,3.24708767627223,-22,5.0609756097561,-83,1.34146341463415,-4,0.24390243902439,-63,0.273913043478261,46,0.2,122,-0.595121951219512,
15032694,312.5,6208,-3.8062538320049,-14064,-8.62293071735132,-5296,3.24708767627223,-36,5.42682926829268,-89,2.19512195121951,-1,0.0609756097560976,-65,0.282608695652174,45,0.195652173913043,122,-0.595121951219512,
15033334,332.03125,6144,-3.76701410177805,-13952,-8.55426118945432,-5440,3.33537706928265,-53,5.48780487804878,-90,3.23170731707317,0,0,-64,0.278260869565217,45,0.195652173913043,123,-0.6,
15033974,351.5625,6224,-3.81606376456162,-13936,-8.54445125689761,-5424,3.32556713672594,-57,5.97560975609756,-98,3.47560975609756,0,0,-63,0.273913043478261,41,0.178260869565217,123,-0.6,
15034614,371.09375,6320,-3.8749233599019,-13872,-8.50521152667075,-5328,3.26670754138565,-37,5.73170731707317,-94,2.25609756097561,6,-0.365853658536585,-64,0.278260869565217,48,0.208695652173913,121,-0.590243902439024,
15035254,390.625,6368,-3.90435315757204,-13984,-8.57388105456775,-5264,3.2274678111588,-24,5.91463414634146,-97,1.46341463414634,6,-0.365853658536585,-63,0.273913043478261,43,0.18695652173913,122,-0.595121951219512,
15035894,410.15625,6336,-3.88473329245861,-13904,-8.52483139178418,-5312,3.25689760882894,-44,6.09756097560976,-100,2.68292682926829,4,-0.24390243902439,-63,0.273913043478261,43,0.18695652173913,122,-0.595121951219512,
15036534,429.6875,6432,-3.9435928877989,-13952,-8.55426118945432,-5296,3.24708767627223,-51,5.91463414634146,-97,3.10975609756098,4,-0.24390243902439,-64,0.278260869565217,45,0.195652173913043,124,-0.604878048780488,
15037174,449.21875,6528,-4.00245248313918,-13968,-8.56407112201104,-5312,3.25689760882894,-30,5.60975609756098,-92,1.82926829268293,5,-0.304878048780488,-63,0.273913043478261,47,0.204347826086957,121,-0.590243902439024,
15037814,468.75,6416,-3.93378295524218,-13824,-8.47578172900061,-5328,3.26670754138565,-4,5.24390243902439,-86,0.24390243902439,6,-0.365853658536585,-62,0.269565217391304,44,0.191304347826087,123,-0.6,
15038454,488.28125,6304,-3.86511342734519,-13824,-8.47578172900061,-5328,3.26670754138565,-13,5.67073170731707,-93,0.792682926829268,-4,0.24390243902439,-63,0.273913043478261,44,0.191304347826087,123,-0.6,
15039094,507.8125,6320,-3.8749233599019,-13920,-8.53464132434089,-5312,3.25689760882894,-25,5.73170731707317,-94,1.52439024390244,-10,0.609756097560976,-65,0.282608695652174,41,0.178260869565217,125,-0.609756097560976,
15039734,527.34375,6304,-3.86511342734519,-13936,-8.54445125689761,-5344,3.27651747394237,-30,6.34146341463415,-104,1.82926829268293,-9,0.548780487804878,-65,0.282608695652174,41,0.178260869565217,124,-0.604878048780488,
15040374,546.875,6256,-3.83568362967505,-13984,-8.57388105456775,-5504,3.3746167995095,-41,6.52439024390244,-107,2.5,-12,0.731707317073171,-62,0.269565217391304,42,0.182608695652174,124,-0.604878048780488,
15041014,566.40625,6304,-3.86511342734519,-14016,-8.59350091968118,-5536,3.39423666462293,-52,6.95121951219512,-114,3.17073170731707,-11,0.670731707317073,-65,0.282608695652174,42,0.182608695652174,124,-0.604878048780488,
15041654,585.9375,6288,-3.85530349478847,-13968,-8.56407112201104,-5584,3.42366646229307,-53,7.25609756097561,-119,3.23170731707317,-13,0.792682926829268,-65,0.282608695652174,45,0.195652173913043,123,-0.6,
15042294,605.46875,6240,-3.82587369711833,-13904,-8.52483139178418,-5520,3.38442673206622,-54,7.5609756097561,-124,3.29268292682927,-10,0.609756097560976,-65,0.282608695652174,44,0.191304347826087,125,-0.609756097560976,
15042934,625,6224,-3.81606376456162,-13872,-8.50521152667075,-5520,3.38442673206622,-53,7.98780487804878,-131,3.23170731707317,-10,0.609756097560976,-65,0.282608695652174,45,0.195652173913043,122,-0.595121951219512,
15043574,644.53125,6272,-3.84549356223176,-13904,-8.52483139178418,-5440,3.33537706928265,-64,7.86585365853659,-129,3.90243902439024,-6,0.365853658536585,-63,0.273913043478261,39,0.169565217391304,125,-0.609756097560976,
15044214,664.0625,6192,-3.79644389944819,-13840,-8.48559166155733,-5456,3.34518700183936,-74,7.92682926829268,-130,4.51219512195122,-3,0.182926829268293,-64,0.278260869565217,43,0.18695652173913,124,-0.604878048780488,
15044854,683.59375,6288,-3.85530349478847,-13840,-8.48559166155733,-5440,3.33537706928265,-76,7.86585365853659,-129,4.63414634146342,-1,0.0609756097560976,-64,0.278260869565217,46,0.2,124,-0.604878048780488,
15045494,703.125,6336,-3.88473329245861,-13840,-8.48559166155733,-5536,3.39423666462293,-73,8.29268292682927,-136,4.45121951219512,-1,0.0609756097560976,-64,0.278260869565217,40,0.173913043478261,125,-0.609756097560976,
15046134,722.65625,6256,-3.83568362967505,-13856,-8.49540159411404,-5520,3.38442673206622,-81,8.29268292682927,-136,4.9390243902439,0,0,-65,0.282608695652174,46,0.2,125,-0.609756097560976,
15046774,742.1875,6336,-3.88473329245861,-13824,-8.47578172900061,-5520,3.38442673206622,-92,8.53658536585366,-140,5.60975609756098,-1,0.0609756097560976,-63,0.273913043478261,43,0.18695652173913,124,-0.604878048780488,
15047414,761.71875,6368,-3.90435315757204,-13792,-8.45616186388719,-5488,3.36480686695279,-94,8.53658536585366,-140,5.73170731707317,-1,0.0609756097560976,-64,0.278260869565217,44,0.191304347826087,125,-0.609756097560976,
15048054,781.25,6368,-3.90435315757204,-13808,-8.4659717964439,-5600,3.43347639484979,-84,8.17073170731707,-134,5.1219512195122,2,-0.121951219512195,-63,0.273913043478261,41,0.178260869565217,126,-0.614634146341463,
15048694,800.78125,6416,-3.93378295524218,-13760,-8.43654199877376,-5600,3.43347639484979,-80,8.35365853658537,-137,4.87804878048781,7,-0.426829268292683,-65,0.282608695652174,41,0.178260869565217,127,-0.619512195121951,
15049334,820.3125,6432,-3.9435928877989,-13776,-8.44635193133047,-5600,3.43347639484979,-78,8.35365853658537,-137,4.75609756097561,5,-0.304878048780488,-64,0.278260869565217,42,0.182608695652174,126,-0.614634146341463,
15049974,839.84375,6448,-3.95340282035561,-13808,-8.4659717964439,-5632,3.45309625996321,-78,8.29268292682927,-136,4.75609756097561,-2,0.121951219512195,-64,0.278260869565217,43,0.18695652173913,125,-0.609756097560976,
15050614,859.375,6448,-3.95340282035561,-13760,-8.43654199877376,-5648,3.46290619251993,-78,8.59756097560976,-141,4.75609756097561,-8,0.487804878048781,-66,0.28695652173913,43,0.18695652173913,126,-0.614634146341463,
15051254,878.90625,6656,-4.08093194359289,-13680,-8.38749233599019,-5696,3.49233599019007,-78,8.90243902439025,-146,4.75609756097561,-10,0.609756097560976,-66,0.28695652173913,42,0.182608695652174,125,-0.609756097560976,
15051894,898.4375,6576,-4.03188228080932,-13648,-8.36787247087676,-5712,3.50214592274678,-72,8.96341463414634,-147,4.39024390243902,-15,0.914634146341463,-64,0.278260869565217,39,0.169565217391304,127,-0.619512195121951,
15052534,917.96875,6656,-4.08093194359289,-13664,-8.37768240343348,-5744,3.52176578786021,-61,8.71951219512195,-143,3.71951219512195,-17,1.03658536585366,-68,0.295652173913043,45,0.195652173913043,125,-0.609756097560976,
15053174,937.5,6656,-4.08093194359289,-13680,-8.38749233599019,-5760,3.53157572041692,-45,9.14634146341463,-150,2.74390243902439,-20,1.21951219512195,-65,0.282608695652174,45,0.195652173913043,127,-0.619512195121951,
15053814,957.03125,6704,-4.11036174126303,-13696,-8.3973022685469,-5760,3.53157572041692,-31,9.14634146341463,-150,1.89024390243902,-22,1.34146341463415,-67,0.291304347826087,44,0.191304347826087,127,-0.619512195121951,
15054454,976.5625,6704,-4.11036174126303,-13760,-8.43654199877376,-5792,3.55119558553035,-21,9.20731707317073,-151,1.28048780487805,-30,1.82926829268293,-64,0.278260869565217,38,0.165217391304348,128,-0.624390243902439,
15055094,996.09375,6704,-4.11036174126303,-13680,-8.38749233599019,-5824,3.57081545064378,-16,9.32926829268293,-153,0.975609756097561,-36,2.19512195121951,-65,0.282608695652174,38,0.165217391304348,129,-0.629268292682927,
15055734,1015.625,6688,-4.10055180870631,-13600,-8.33844267320662,-5904,3.61986511342735,-7,9.14634146341463,-150,0.426829268292683,-40,2.4390243902439,-66,0.28695652173913,41,0.178260869565217,128,-0.624390243902439,
15056374,1035.15625,6640,-4.07112201103617,-13600,-8.33844267320662,-5952,3.64929491109749,27,9.02439024390244,-148,-1.64634146341463,-47,2.86585365853659,-65,0.282608695652174,40,0.173913043478261,127,-0.619512195121951,
15057014,1054.6875,6592,-4.04169221336603,-13680,-8.38749233599019,-5824,3.57081545064378,54,8.84146341463415,-145,-3.29268292682927,-46,2.80487804878049,-65,0.282608695652174,38,0.165217391304348,129,-0.629268292682927,
15057654,1074.21875,6512,-3.99264255058246,-13632,-8.35806253832005,-5632,3.45309625996321,44,9.08536585365854,-149,-2.68292682926829,-45,2.74390243902439,-66,0.28695652173913,38,0.165217391304348,129,-0.629268292682927,
15058294,1093.75,6464,-3.96321275291232,-13648,-8.36787247087676,-5648,3.46290619251993,30,8.59756097560976,-141,-1.82926829268293,-43,2.6219512195122,-67,0.291304347826087,43,0.18695652173913,128,-0.624390243902439,
15058934,1113.28125,6608,-4.05150214592275,-13632,-8.35806253832005,-5760,3.53157572041692,40,7.74390243902439,-127,-2.4390243902439,-32,1.95121951219512,-66,0.28695652173913,42,0.182608695652174,127,-0.619512195121951,
15059574,1132.8125,6640,-4.07112201103617,-13600,-8.33844267320662,-5808,3.56100551808706,80,7.07317073170732,-116,-4.87804878048781,-22,1.34146341463415,-67,0.291304347826087,40,0.173913043478261,130,-0.634146341463415,
15060214,1152.34375,6592,-4.04169221336603,-13664,-8.37768240343348,-5680,3.48252605763335,100,6.40243902439024,-105,-6.09756097560976,-24,1.46341463414634,-64,0.278260869565217,41,0.178260869565217,129,-0.629268292682927,
15060854,1171.875,6336,-3.88473329245861,-13680,-8.38749233599019,-5648,3.46290619251993,98,6.82926829268293,-112,-5.97560975609756,-33,2.01219512195122,-64,0.278260869565217,40,0.173913043478261,128,-0.624390243902439,
15061494,1191.40625,6208,-3.8062538320049,-13552,-8.30901287553648,-5664,3.47271612507664,56,6.70731707317073,-110,-3.41463414634146,-42,2.5609756097561,-66,0.28695652173913,38,0.165217391304348,129,-0.629268292682927,
15062134,1210.9375,6336,-3.88473329245861,-13520,-8.28939301042305,-5648,3.46290619251993,5,6.76829268292683,-111,-0.304878048780488,-48,2.92682926829268,-66,0.28695652173913,38,0.165217391304348,130,-0.634146341463415,
15062774,1230.46875,6432,-3.9435928877989,-13360,-8.19129368485592,-5648,3.46290619251993,-8,5.91463414634146,-97,0.487804878048781,-37,2.25609756097561,-64,0.278260869565217,37,0.160869565217391,129,-0.629268292682927,
15063414,1250,6560,-4.02207234825261,-13392,-8.21091354996934,-5616,3.4432863274065,9,4.45121951219512,-73,-0.548780487804878,-21,1.28048780487805,-68,0.295652173913043,47,0.204347826086957,127,-0.619512195121951,
15064054,1269.53125,6608,-4.05150214592275,-13424,-8.23053341508277,-5760,3.53157572041692,40,2.92682926829268,-48,-2.4390243902439,0,0,-68,0.295652173913043,41,0.178260869565217,130,-0.634146341463415,
15064694,1289.0625,6592,-4.04169221336603,-13568,-8.31882280809319,-5824,3.57081545064378,73,1.52439024390244,-25,-4.45121951219512,15,-0.914634146341463,-66,0.28695652173913,41,0.178260869565217,129,-0.629268292682927,
15065334,1308.59375,6592,-4.04169221336603,-13600,-8.33844267320662,-5904,3.61986511342735,92,0.975609756097561,-16,-5.60975609756098,20,-1.21951219512195,-63,0.273913043478261,38,0.165217391304348,130,-0.634146341463415,
15065974,1328.125,6640,-4.07112201103617,-13600,-8.33844267320662,-5872,3.60024524831392,94,0.670731707317073,-11,-5.73170731707317,13,-0.792682926829268,-65,0.282608695652174,37,0.160869565217391,129,-0.629268292682927,
15066614,1347.65625,6656,-4.08093194359289,-13648,-8.36787247087676,-5808,3.56100551808706,92,0.304878048780488,-5,-5.60975609756098,8,-0.487804878048781,-67,0.291304347826087,41,0.178260869565217,128,-0.624390243902439,
15067254,1367.1875,6656,-4.08093194359289,-13568,-8.31882280809319,-5696,3.49233599019007,84,-0.487804878048781,8,-5.1219512195122,2,-0.121951219512195,-64,0.278260869565217,40,0.173913043478261,127,-0.619512195121951,
15067894,1386.71875,6688,-4.10055180870631,-13488,-8.26977314530963,-5648,3.46290619251993,77,-0.914634146341463,15,-4.69512195121951,3,-0.182926829268293,-64,0.278260869565217,37,0.160869565217391,129,-0.629268292682927,
15068534,1406.25,6736,-4.12998160637646,-13440,-8.24034334763948,-5632,3.45309625996321,79,-1.76829268292683,29,-4.81707317073171,-1,0.0609756097560976,-63,0.273913043478261,38,0.165217391304348,130,-0.634146341463415,
15069174,1425.78125,6832,-4.18884120171674,-13344,-8.1814837522992,-5440,3.33537706928265,80,-2.86585365853659,47,-4.87804878048781,-5,0.304878048780488,-64,0.278260869565217,41,0.178260869565217,127,-0.619512195121951,
15069814,1445.3125,6864,-4.20846106683017,-13376,-8.20110361741263,-5392,3.30594727161251,85,-4.08536585365854,67,-5.18292682926829,-11,0.670731707317073,-63,0.273913043478261,41,0.178260869565217,128,-0.624390243902439,
15070454,1464.84375,6912,-4.23789086450031,-13456,-8.2501532801962,-5328,3.26670754138565,119,-5.48780487804878,90,-7.25609756097561,-10,0.609756097560976,-66,0.28695652173913,40,0.173913043478261,128,-0.624390243902439,
15071094,1484.375,6928,-4.24770079705702,-13504,-8.27958307786634,-5312,3.25689760882894,157,-6.82926829268293,112,-9.57317073170732,-8,0.487804878048781,-66,0.28695652173913,42,0.182608695652174,125,-0.609756097560976,
15071734,1503.90625,6768,-4.14960147148988,-13648,-8.36787247087676,-5376,3.29613733905579,177,-7.92682926829268,130,-10.7926829268293,-9,0.548780487804878,-62,0.269565217391304,40,0.173913043478261,127,-0.619512195121951,
15072374,1523.4375,6624,-4.06131207847946,-13680,-8.38749233599019,-5440,3.33537706928265,193,-8.71951219512195,143,-11.7682926829268,-15,0.914634146341463,-63,0.273913043478261,40,0.173913043478261,126,-0.614634146341463,
15073014,1542.96875,6480,-3.97302268546904,-13728,-8.41692213366033,-5424,3.32556713672594,202,-8.65853658536586,142,-12.3170731707317,-22,1.34146341463415,-66,0.28695652173913,42,0.182608695652174,126,-0.614634146341463,
15073654,1562.5,6384,-3.91416309012876,-13712,-8.40711220110362,-5488,3.36480686695279,206,-8.35365853658537,137,-12.5609756097561,-20,1.21951219512195,-63,0.273913043478261,44,0.191304347826087,126,-0.614634146341463,
15074294,1582.03125,6112,-3.74739423666462,-13856,-8.49540159411404,-5760,3.53157572041692,179,-8.10975609756098,133,-10.9146341463415,-10,0.609756097560976,-65,0.282608695652174,40,0.173913043478261,125,-0.609756097560976,
15074934,1601.5625,5920,-3.62967504598406,-13856,-8.49540159411404,-5984,3.66891477621091,131,-7.31707317073171,120,-7.98780487804878,2,-0.121951219512195,-62,0.269565217391304,40,0.173913043478261,125,-0.609756097560976,
15075574,1621.09375,5952,-3.64929491109749,-13968,-8.56407112201104,-6224,3.81606376456162,81,-6.03658536585366,99,-4.9390243902439,11,-0.670731707317073,-64,0.278260869565217,45,0.195652173913043,124,-0.604878048780488,
15076214,1640.625,5920,-3.62967504598406,-14016,-8.59350091968118,-6256,3.83568362967505,58,-4.69512195121951,77,-3.53658536585366,19,-1.15853658536585,-63,0.273913043478261,44,0.191304347826087,125,-0.609756097560976,
15076854,1660.15625,5968,-3.6591048436542,-13904,-8.52483139178418,-6304,3.86511342734519,31,-2.92682926829268,48,-1.89024390243902,32,-1.95121951219512,-63,0.273913043478261,40,0.173913043478261,124,-0.604878048780488,
15077494,1679.6875,5920,-3.62967504598406,-13776,-8.44635193133047,-6272,3.84549356223176,-16,-1.15853658536585,19,0.975609756097561,47,-2.86585365853659,-64,0.278260869565217,42,0.182608695652174,124,-0.604878048780488,
15078134,1699.21875,6016,-3.68853464132434,-13712,-8.40711220110362,-6144,3.76701410177805,-88,0.24390243902439,-4,5.36585365853659,58,-3.53658536585366,-62,0.269565217391304,44,0.191304347826087,122,-0.595121951219512,
15078774,1718.75,6320,-3.8749233599019,-13680,-8.38749233599019,-6016,3.68853464132434,-175,1.76829268292683,-29,10.6707317073171,70,-4.26829268292683,-61,0.265217391304348,44,0.191304347826087,124,-0.604878048780488,
15079414,1738.28125,6384,-3.91416309012876,-13584,-8.32863274064991,-5888,3.61005518087063,-239,2.92682926829268,-48,14.5731707317073,71,-4.32926829268293,-63,0.273913043478261,41,0.178260869565217,123,-0.6,
15080054,1757.8125,6640,-4.07112201103617,-13568,-8.31882280809319,-5648,3.46290619251993,-265,2.68292682926829,-44,16.1585365853659,66,-4.02439024390244,-64,0.278260869565217,40,0.173913043478261,125,-0.609756097560976,
15080694,1777.34375,6928,-4.24770079705702,-13584,-8.32863274064991,-5408,3.31575720416922,-249,2.01219512195122,-33,15.1829268292683,60,-3.65853658536585,-62,0.269565217391304,43,0.18695652173913,125,-0.609756097560976,
15081334,1796.875,7088,-4.34580012262416,-13504,-8.27958307786634,-5232,3.20784794604537,-224,0.975609756097561,-16,13.6585365853659,51,-3.10975609756098,-62,0.269565217391304,41,0.178260869565217,124,-0.604878048780488,
15081974,1816.40625,7088,-4.34580012262416,-13504,-8.27958307786634,-5024,3.08031882280809,-207,-0.182926829268293,3,12.6219512195122,36,-2.19512195121951,-64,0.278260869565217,40,0.173913043478261,126,-0.614634146341463,
15082614,1835.9375,7184,-4.40465971796444,-13600,-8.33844267320662,-4896,3.00183936235438,-187,-1.09756097560976,18,11.4024390243902,20,-1.21951219512195,-63,0.273913043478261,43,0.18695652173913,124,-0.604878048780488,
15083254,1855.46875,7264,-4.45370938074801,-13584,-8.32863274064991,-4896,3.00183936235438,-136,-1.89024390243902,31,8.29268292682927,-1,0.0609756097560976,-63,0.273913043478261,41,0.178260869565217,124,-0.604878048780488,
15083894,1875,7120,-4.36541998773758,-13584,-8.32863274064991,-5056,3.09993868792152,-77,-2.74390243902439,45,4.69512195121951,-20,1.21951219512195,-63,0.273913043478261,40,0.173913043478261,125,-0.609756097560976,
15084534,1894.53125,7056,-4.32618025751073,-13616,-8.34825260576334,-5488,3.36480686695279,-21,-2.74390243902439,45,1.28048780487805,-38,2.31707317073171,-64,0.278260869565217,46,0.2,124,-0.604878048780488,
15085174,1914.0625,6784,-4.1594114040466,-13632,-8.35806253832005,-5904,3.61986511342735,8,-2.19512195121951,36,-0.487804878048781,-39,2.37804878048781,-65,0.282608695652174,45,0.195652173913043,124,-0.604878048780488,
15085814,1933.59375,6704,-4.11036174126303,-13760,-8.43654199877376,-6256,3.83568362967505,8,-0.975609756097561,16,-0.487804878048781,-32,1.95121951219512,-63,0.273913043478261,41,0.178260869565217,124,-0.604878048780488,
15086454,1953.125,6720,-4.12017167381974,-13936,-8.54445125689761,-6192,3.79644389944819,0,0.731707317073171,-12,0,-29,1.76829268292683,-64,0.278260869565217,39,0.169565217391304,125,-0.609756097560976,
15087094,1972.65625,6592,-4.04169221336603,-13936,-8.54445125689761,-6016,3.68853464132434,-26,3.04878048780488,-50,1.58536585365854,-30,1.82926829268293,-64,0.278260869565217,42,0.182608695652174,124,-0.604878048780488,
15087734,1992.1875,6416,-3.93378295524218,-13952,-8.55426118945432,-5888,3.61005518087063,-72,4.9390243902439,-81,4.39024390243902,-34,2.07317073170732,-64,0.278260869565217,44,0.191304347826087,122,-0.595121951219512,
15088374,2011.71875,6400,-3.92397302268547,-13808,-8.4659717964439,-5776,3.54138565297364,-131,6.21951219512195,-102,7.98780487804878,-45,2.74390243902439,-65,0.282608695652174,40,0.173913043478261,126,-0.614634146341463,
15089014,2031.25,6608,-4.05150214592275,-13648,-8.36787247087676,-5520,3.38442673206622,-153,6.40243902439024,-105,9.32926829268293,-57,3.47560975609756,-64,0.278260869565217,41,0.178260869565217,124,-0.604878048780488,
15089654,2050.78125,6672,-4.0907418761496,-13504,-8.27958307786634,-5200,3.18822808093194,-138,5.85365853658537,-96,8.41463414634146,-57,3.47560975609756,-66,0.28695652173913,45,0.195652173913043,123,-0.6,
15090294,2070.3125,6704,-4.11036174126303,-13504,-8.27958307786634,-4848,2.97240956468424,-117,4.26829268292683,-70,7.13414634146342,-54,3.29268292682927,-64,0.278260869565217,43,0.18695652173913,124,-0.604878048780488,
15090934,2089.84375,6784,-4.1594114040466,-13600,-8.33844267320662,-4416,2.70754138565297,-92,2.25609756097561,-37,5.60975609756098,-54,3.29268292682927,-66,0.28695652173913,40,0.173913043478261,125,-0.609756097560976,
15091574,2109.375,6768,-4.14960147148988,-13792,-8.45616186388719,-4320,2.64868179031269,-66,-0.121951219512195,2,4.02439024390244,-50,3.04878048780488,-66,0.28695652173913,45,0.195652173913043,125,-0.609756097560976,
15092214,2128.90625,6784,-4.1594114040466,-13952,-8.55426118945432,-4160,2.55058246474555,-32,-2.5,41,1.95121951219512,-41,2.5,-64,0.278260869565217,41,0.178260869565217,124,-0.604878048780488,
15092854,2148.4375,6592,-4.04169221336603,-14128,-8.66217044757817,-3952,2.42305334150828,-16,-4.63414634146342,76,0.975609756097561,-37,2.25609756097561,-67,0.291304347826087,43,0.18695652173913,124,-0.604878048780488,
15093494,2167.96875,6416,-3.93378295524218,-14160,-8.6817903126916,-3984,2.4426732066217,-21,-6.52439024390244,107,1.28048780487805,-38,2.31707317073171,-65,0.282608695652174,42,0.182608695652174,124,-0.604878048780488,
15094134,2187.5,6288,-3.85530349478847,-14032,-8.60331085223789,-4064,2.49172286940527,-40,-7.98780487804878,131,2.4390243902439,-54,3.29268292682927,-67,0.291304347826087,42,0.182608695652174,123,-0.6,
15094774,2207.03125,6256,-3.83568362967505,-13680,-8.38749233599019,-4160,2.55058246474555,-44,-9.20731707317073,151,2.68292682926829,-67,4.08536585365854,-65,0.282608695652174,40,0.173913043478261,123,-0.6,
15095414,2226.5625,6160,-3.77682403433476,-13488,-8.26977314530963,-4512,2.76640098099326,-8,-10.4878048780488,172,0.487804878048781,-70,4.26829268292683,-67,0.291304347826087,46,0.2,122,-0.595121951219512,
15096054,2246.09375,6192,-3.79644389944819,-13728,-8.41692213366033,-4896,3.00183936235438,53,-11.7682926829268,193,-3.23170731707317,-49,2.98780487804878,-67,0.291304347826087,46,0.2,122,-0.595121951219512,
15096694,2265.625,6160,-3.77682403433476,-14320,-8.77988963825874,-5168,3.16860821581852,106,-12.3170731707317,202,-6.46341463414634,-2,0.121951219512195,-65,0.282608695652174,41,0.178260869565217,122,-0.595121951219512,
15097334,2285.15625,6016,-3.68853464132434,-14768,-9.05456774984672,-5184,3.17841814837523,120,-11.280487804878,185,-7.31707317073171,45,-2.74390243902439,-65,0.282608695652174,44,0.191304347826087,119,-0.580487804878049,
15097974,2304.6875,5808,-3.56100551808706,-14880,-9.12323727774372,-5152,3.1587982832618,72,-9.75609756097561,160,-4.39024390243902,73,-4.45121951219512,-64,0.278260869565217,48,0.208695652173913,120,-0.585365853658537,
15098614,2324.21875,5552,-3.40404659717964,-14688,-9.00551808706315,-5136,3.14898835070509,-5,-7.98780487804878,131,0.304878048780488,86,-5.24390243902439,-64,0.278260869565217,44,0.191304347826087,120,-0.585365853658537,
