Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,
Timestamp,Timestamp,Wide Range Accelerometer X,Wide Range Accelerometer X,Wide Range Accelerometer Y,Wide Range Accelerometer Y,Wide Range Accelerometer Z,Wide Range Accelerometer Z,Gyroscope X,Gyroscope X,Gyroscope Y,Gyroscope Y,Gyroscope Z,Gyroscope Z,Magnetometer X,Magnetometer X,Magnetometer Y,Magnetometer Y,Magnetometer Z,Magnetometer Z,
RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,
no units,mSecs,no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,deg/sec,no units,deg/sec,no units,deg/sec,no units,local,no units,local,no units,local,
10573558,0,2144,-1.31453096259963,-15568,-9.5450643776824,-3840,2.35438381361128,-51,6.15853658536585,-101,3.10975609756098,-86,5.24390243902439,-69,0.3,46,0.2,96,-0.468292682926829,
10574198,19.53125,2112,-1.2949110974862,-15632,-9.58430410790926,-3952,2.42305334150828,-65,7.68292682926829,-126,3.96341463414634,-98,5.97560975609756,-72,0.31304347826087,47,0.204347826086957,96,-0.468292682926829,
10574838,39.0625,2144,-1.31453096259963,-15808,-9.69221336603311,-3952,2.42305334150828,-91,9.45121951219512,-155,5.54878048780488,-113,6.89024390243902,-69,0.3,42,0.182608695652174,96,-0.468292682926829,
10575478,58.59375,2192,-1.34396076026977,-16064,-9.84917228694053,-3920,2.40343347639485,-125,10.9756097560976,-180,7.6219512195122,-126,7.68292682926829,-72,0.31304347826087,51,0.221739130434783,96,-0.468292682926829,
10576118,78.125,2256,-1.38320049049663,-16144,-9.89822194972409,-3920,2.40343347639485,-156,12.8658536585366,-211,9.51219512195122,-139,8.47560975609756,-71,0.308695652173913,48,0.208695652173913,97,-0.473170731707317,
10576758,97.65625,2240,-1.37339055793991,-16240,-9.95708154506438,-3776,2.31514408338443,-204,13.9634146341463,-229,12.4390243902439,-156,9.51219512195122,-72,0.31304347826087,45,0.195652173913043,96,-0.468292682926829,
10577398,117.1875,2304,-1.41263028816677,-16272,-9.9767014101778,-3664,2.24647455548743,-226,14.3292682926829,-235,13.780487804878,-162,9.87804878048781,-70,0.304347826086957,45,0.195652173913043,96,-0.468292682926829,
